Date,24HPass,3DPass,7DPass,Trips,Miles,Year,Month,Day,MonthYear,revenue,LogTrips
2015-06-27,1143.0,0.0,65.0,16271,28233.0,2015,6,27,2015-06-01,12997.849999999999,9.69713966113932
2015-06-28,1610.0,0.0,101.0,21588,42273.0,2015,6,28,2015-06-01,18544.5,9.979892883738533
2015-06-29,1452.0,0.0,196.0,39785,69309.0,2015,6,29,2015-06-01,19347.4,10.591245235811636
2015-06-30,1220.0,0.0,156.0,39839,65564.0,2015,6,30,2015-06-01,16039.0,10.592601610981907
2015-07-01,1251.0,0.0,142.0,39019,64472.0,2015,7,1,2015-07-01,15997.449999999999,10.571803985965566
2015-07-02,1411.0,0.0,175.0,36962,62434.0,2015,7,2,2015-07-01,18414.449999999997,10.517645636845701
2015-07-03,2818.0,0.0,173.0,27821,58884.0,2015,7,3,2015-07-01,32364.1,10.233546410194464
2015-07-04,3036.0,0.0,130.0,22347,53110.0,2015,7,4,2015-07-01,33458.2,10.014447362844386
2015-07-05,2829.0,0.0,180.0,26708,61185.0,2015,7,5,2015-07-01,32648.55,10.192718424977759
2015-07-06,1287.0,0.0,224.0,36174,62539.0,2015,7,6,2015-07-01,18405.65,10.49609590771746
2015-07-07,1071.0,0.0,200.0,37930,63163.0,2015,7,7,2015-07-01,15656.449999999999,10.543497634682945
2015-07-08,823.0,0.0,139.0,35900,57751.0,2015,7,8,2015-07-01,11663.849999999999,10.48849257447637
2015-07-09,900.0,0.0,122.0,32734,52402.0,2015,7,9,2015-07-01,12005.0,10.39616957206583
2015-07-10,1724.0,0.0,143.0,39687,71490.0,2015,7,10,2015-07-01,20728.8,10.58877895713049
2015-07-11,3190.0,0.0,178.0,32620,69705.0,2015,7,11,2015-07-01,36190.5,10.392680876175005
2015-07-12,2875.0,0.0,166.0,31853,68158.0,2015,7,12,2015-07-01,32756.249999999996,10.36888684808733
2015-07-13,1273.0,0.0,238.0,39586,67998.0,2015,7,13,2015-07-01,18616.35,10.586230799380681
2015-07-14,754.0,0.0,145.0,36671,58900.0,2015,7,14,2015-07-01,11127.3,10.509741530941705
2015-07-15,873.0,0.0,111.0,35855,57781.0,2015,7,15,2015-07-01,11461.349999999999,10.487238306316675
2015-07-16,1676.0,0.0,197.0,43302,76535.0,2015,7,16,2015-07-01,21601.199999999997,10.675954102300329
2015-07-17,1815.0,0.0,161.0,40782,73884.0,2015,7,17,2015-07-01,22084.25,10.615996086574693
2015-07-18,2800.0,0.0,165.0,29619,61739.0,2015,7,18,2015-07-01,31984.999999999996,10.296171326279559
2015-07-19,2709.0,0.0,169.0,29332,61512.0,2015,7,19,2015-07-01,31179.55,10.28643434921369
2015-07-20,1052.0,0.0,205.0,35960,59568.0,2015,7,20,2015-07-01,15592.4,10.490162488585556
2015-07-21,1234.0,0.0,170.0,39557,66191.0,2015,7,21,2015-07-01,16528.3,10.585497948685157
2015-07-22,1363.0,0.0,179.0,43602,75758.0,2015,7,22,2015-07-01,18036.85,10.68285829984469
2015-07-23,1404.0,0.0,166.0,43319,75512.0,2015,7,23,2015-07-01,18119.8,10.676346616822633
2015-07-24,1778.0,0.0,174.0,41201,72841.0,2015,7,24,2015-07-01,22041.1,10.626217806887722
2015-07-25,3535.0,0.0,148.0,32458,73133.0,2015,7,25,2015-07-01,38873.25,10.387702224875827
2015-07-26,2889.0,0.0,171.0,31325,66278.0,2015,7,26,2015-07-01,33020.55,10.35217177976427
2015-07-27,1232.0,0.0,230.0,39602,67841.0,2015,7,27,2015-07-01,18008.4,10.58663490101774
2015-07-28,1245.0,0.0,181.0,41321,69131.0,2015,7,28,2015-07-01,16912.75,10.629126124296002
2015-07-29,1085.0,0.0,153.0,40267,66299.0,2015,7,29,2015-07-01,14620.75,10.603287553926174
2015-07-30,785.0,0.0,108.0,31878,50297.0,2015,7,30,2015-07-01,10510.75,10.369671395678997
2015-07-31,1723.0,0.0,177.0,39360,69897.0,2015,7,31,2015-07-01,21568.85,10.58050535116619
2015-08-01,4286.0,0.0,234.0,36088,84287.0,2015,8,1,2015-08-01,48495.7,10.493715679088233
2015-08-02,3189.0,0.0,204.0,32482,72633.0,2015,8,2,2015-08-01,36830.55,10.388441368734549
2015-08-03,1400.0,0.0,230.0,39912,69232.0,2015,8,3,2015-08-01,19680.0,10.594432309540874
2015-08-04,1393.0,0.0,168.0,41672,71146.0,2015,8,4,2015-08-01,18060.35,10.637584719425027
2015-08-05,1357.0,0.0,160.0,42149,71111.0,2015,8,5,2015-08-01,17502.15,10.648966238356156
2015-08-06,1498.0,0.0,170.0,43455,74669.0,2015,8,6,2015-08-01,19155.1,10.67948119887156
2015-08-07,1862.0,0.0,154.0,41967,74844.0,2015,8,7,2015-08-01,22376.899999999998,10.64463887414454
2015-08-08,5101.0,0.0,205.0,39866,95931.0,2015,8,8,2015-08-01,55879.95,10.593279109282712
2015-08-09,3425.0,0.0,177.0,33654,78144.0,2015,8,9,2015-08-01,38503.75,10.423887198736391
2015-08-10,1518.0,0.0,228.0,40718,74754.0,2015,8,10,2015-08-01,20804.1,10.614425534104623
2015-08-11,622.0,0.0,107.0,25692,42534.0,2015,8,11,2015-08-01,8863.9,10.153934938377683
2015-08-12,1458.0,0.0,196.0,44145,80366.0,2015,8,12,2015-08-01,19407.1,10.695234949335683
2015-08-13,1479.0,0.0,155.0,43174,78784.0,2015,8,13,2015-08-01,18591.05,10.672993741194823
2015-08-14,1778.0,0.0,195.0,40903,72319.0,2015,8,14,2015-08-01,22566.1,10.618958688974192
2015-08-15,4773.0,0.0,226.0,38777,92390.0,2015,8,15,2015-08-01,53141.35,10.565582566340604
2015-08-16,2720.0,0.0,179.0,30337,65629.0,2015,8,16,2015-08-01,31538.999999999996,10.320123368646465
2015-08-17,1285.0,0.0,180.0,37446,64425.0,2015,8,17,2015-08-01,17285.75,10.530655174162098
2015-08-18,1163.0,0.0,158.0,39913,67805.0,2015,8,18,2015-08-01,15521.849999999999,10.594457364348266
2015-08-19,1266.0,0.0,151.0,40721,69834.0,2015,8,19,2015-08-01,16371.699999999999,10.614499208879641
2015-08-20,1275.0,0.0,140.0,39275,66772.0,2015,8,20,2015-08-01,16186.25,10.578343463123822
2015-08-21,1572.0,0.0,160.0,38033,66202.0,2015,8,21,2015-08-01,19641.4,10.546209482901759
2015-08-22,3632.0,0.0,190.0,34269,77058.0,2015,8,22,2015-08-01,40888.399999999994,10.441996434402057
2015-08-23,2960.0,0.0,178.0,33059,71456.0,2015,8,23,2015-08-01,33902.0,10.406049122883656
2015-08-24,1253.0,0.0,182.0,38676,68193.0,2015,8,24,2015-08-01,17017.35,10.562974531603437
2015-08-25,1224.0,0.0,178.0,41052,71734.0,2015,8,25,2015-08-01,16628.8,10.622594834765605
2015-08-26,1247.0,0.0,159.0,42373,73578.0,2015,8,26,2015-08-01,16382.65,10.65426664592879
2015-08-27,1333.0,0.0,161.0,42801,74735.0,2015,8,27,2015-08-01,17288.35,10.664316745782925
2015-08-28,1774.0,0.0,160.0,41418,74240.0,2015,8,28,2015-08-01,21651.3,10.631470847931531
2015-08-29,3470.0,0.0,197.0,34053,74840.0,2015,8,29,2015-08-01,39451.5,10.43567341342345
2015-08-30,2902.0,0.0,189.0,32581,68990.0,2015,8,30,2015-08-01,33599.899999999994,10.391484575362098
2015-08-31,1197.0,0.0,194.0,40043,67836.0,2015,8,31,2015-08-01,16760.15,10.59770915569734
2015-09-01,1199.0,0.0,185.0,43069,72939.0,2015,9,1,2015-09-01,16555.05,10.670558759761432
2015-09-02,1244.0,0.0,162.0,43004,72983.0,2015,9,2,2015-09-01,16427.8,10.669048413605118
2015-09-03,1251.0,0.0,193.0,42462,71265.0,2015,9,3,2015-09-01,17272.449999999997,10.65636483730384
2015-09-04,1843.0,0.0,211.0,39572,70681.0,2015,9,4,2015-09-01,23612.85,10.585877076443113
2015-09-05,4271.0,0.0,228.0,33669,77956.0,2015,9,5,2015-09-01,48196.45,10.424332811684366
2015-09-06,4571.0,0.0,200.0,32875,82123.0,2015,9,6,2015-09-01,50481.45,10.400467769480066
2015-09-07,3501.0,0.0,155.0,33280,75257.0,2015,9,7,2015-09-01,38709.95,10.412711894935144
2015-09-08,1138.0,0.0,208.0,42344,71591.0,2015,9,8,2015-09-01,16523.1,10.653582013537823
2015-09-09,1041.0,0.0,175.0,43528,71173.0,2015,9,9,2015-09-01,14732.949999999999,10.681159688165762
2015-09-10,416.0,0.0,77.0,22023,31862.0,2015,9,10,2015-09-01,6064.2,9.99984264077889
2015-09-11,1929.0,0.0,207.0,47206,86598.0,2015,9,11,2015-09-01,24368.55,10.762276282138824
2015-09-12,2620.0,0.0,192.0,33282,68420.0,2015,9,12,2015-09-01,30868.999999999996,10.41277198928329
2015-09-13,2814.0,0.0,215.0,34308,72749.0,2015,9,13,2015-09-01,33374.3,10.443133842110312
2015-09-14,1751.0,0.0,240.0,44367,83150.0,2015,9,14,2015-09-01,23422.449999999997,10.700251228834878
2015-09-15,1533.0,0.0,227.0,48402,88238.0,2015,9,15,2015-09-01,20928.35,10.787296414165029
2015-09-16,1424.0,0.0,199.0,50780,91197.0,2015,9,16,2015-09-01,19143.8,10.83525785525867
2015-09-17,1508.0,0.0,206.0,50275,91433.0,2015,9,17,2015-09-01,20154.6,10.825263214640852
2015-09-18,2090.0,0.0,226.0,49946,95186.0,2015,9,18,2015-09-01,26445.5,10.81869770079004
2015-09-19,184.0,0.0,0.0,42653,98568.0,2015,9,19,2015-09-01,1830.8,10.660852890422639
2015-09-20,3598.0,0.0,234.0,40099,90483.0,2015,9,20,2015-09-01,41650.1,10.599106675327851
2015-09-21,1290.0,0.0,249.0,47178,85002.0,2015,9,21,2015-09-01,19060.5,10.761682961219572
2015-09-22,1080.0,0.0,191.0,48664,84251.0,2015,9,22,2015-09-01,15521.0,10.792694816000541
2015-09-23,1568.0,0.0,218.0,48175,88117.0,2015,9,23,2015-09-01,21051.6,10.782595493282567
2015-09-24,1766.0,0.0,204.0,52706,96872.0,2015,9,24,2015-09-01,22671.699999999997,10.872484580041217
2015-09-25,2059.0,0.0,193.0,51367,95467.0,2015,9,25,2015-09-01,25312.05,10.84675122191171
2015-09-26,3769.0,0.0,219.0,42559,93740.0,2015,9,26,2015-09-01,42976.549999999996,10.658646627498884
2015-09-27,2940.0,0.0,151.0,38278,82841.0,2015,9,27,2015-09-01,33028.0,10.552630597598018
2015-09-28,1505.0,0.0,223.0,48009,90180.0,2015,9,28,2015-09-01,20549.75,10.7791437723141
2015-09-29,1284.0,0.0,173.0,48728,87702.0,2015,9,29,2015-09-01,17100.8,10.79400909251632
2015-09-30,744.0,0.0,77.0,39450,65081.0,2015,9,30,2015-09-01,9327.8,10.582789326274021
2015-10-01,804.0,0.0,92.0,34719,55662.0,2015,10,1,2015-10-01,10299.8,10.455042366516187
2015-10-02,65.0,0.0,4.0,9444,12111.0,2015,10,2,2015-10-01,746.75,9.153134898205403
2015-10-03,489.0,0.0,64.0,16564,25241.0,2015,10,3,2015-10-01,6465.549999999999,9.714986944665458
2015-10-04,2005.0,0.0,127.0,30214,59317.0,2015,10,4,2015-10-01,23124.75,10.31606067210367
2015-10-05,1193.0,0.0,176.0,44581,78665.0,2015,10,5,2015-10-01,16270.349999999999,10.705063038271945
2015-10-06,1328.0,0.0,167.0,49720,89905.0,2015,10,6,2015-10-01,17388.6,10.814162545624647
2015-10-07,1211.0,0.0,172.0,50141,89586.0,2015,10,7,2015-10-01,16349.449999999999,10.822594315669765
2015-10-08,1436.0,0.0,180.0,50179,88959.0,2015,10,8,2015-10-01,18788.199999999997,10.823351891463572
2015-10-09,1302.0,0.0,97.0,37283,65046.0,2015,10,9,2015-10-01,15379.9,10.526292737664825
2015-10-10,3864.0,0.0,206.0,39348,87575.0,2015,10,10,2015-10-01,43596.799999999996,10.580200426632649
2015-10-11,4004.0,0.0,171.0,38967,92607.0,2015,10,11,2015-10-01,44114.799999999996,10.570470413075393
2015-10-12,2452.0,0.0,189.0,45584,102884.0,2015,10,12,2015-10-01,29122.399999999998,10.72731205673769
2015-10-13,1235.0,0.0,151.0,49047,101421.0,2015,10,13,2015-10-01,16063.25,10.800534301043522
2015-10-14,1069.0,0.0,150.0,50000,99751.0,2015,10,14,2015-10-01,14386.55,10.819778284410283
2015-10-15,1318.0,0.0,155.0,48783,96975.0,2015,10,15,2015-10-01,16989.1,10.795137170493833
2015-10-16,1522.0,0.0,118.0,46486,93266.0,2015,10,16,2015-10-01,18093.9,10.746906470974373
2015-10-17,2239.0,0.0,120.0,31811,70864.0,2015,10,17,2015-10-01,25278.05,10.367567420904209
2015-10-18,1141.0,0.0,75.0,23978,49590.0,2015,10,18,2015-10-01,13227.949999999999,10.0848920222676
2015-10-19,661.0,0.0,116.0,36570,66941.0,2015,10,19,2015-10-01,9476.95,10.506983511143426
2015-10-20,1093.0,0.0,147.0,45377,89988.0,2015,10,20,2015-10-01,14550.349999999999,10.72276064773077
2015-10-21,1339.0,0.0,162.0,49121,100309.0,2015,10,21,2015-10-01,17373.05,10.802041920919985
2015-10-22,1342.0,0.0,177.0,49604,100026.0,2015,10,22,2015-10-01,17777.9,10.811826754622663
2015-10-23,1429.0,0.0,123.0,44681,90710.0,2015,10,23,2015-10-01,17293.55,10.707303634311371
2015-10-24,2254.0,0.0,101.0,31713,71472.0,2015,10,24,2015-10-01,24952.3,10.364481970436772
2015-10-25,1761.0,0.0,90.0,29289,62798.0,2015,10,25,2015-10-01,19771.949999999997,10.28496729789378
2015-10-26,1039.0,0.0,154.0,42166,81381.0,2015,10,26,2015-10-01,14188.05,10.64936948807994
2015-10-27,866.0,0.0,86.0,44553,83174.0,2015,10,27,2015-10-01,10766.699999999999,10.704434770699056
2015-10-28,128.0,0.0,25.0,20736,34040.0,2015,10,28,2015-10-01,1898.6,9.939626599152001
2015-10-29,1179.0,0.0,167.0,45359,90367.0,2015,10,29,2015-10-01,15906.05,10.72236389230324
2015-10-30,1558.0,0.0,154.0,44521,90284.0,2015,10,30,2015-10-01,19352.1,10.703716266952133
2015-10-31,2206.0,0.0,145.0,31759,70082.0,2015,10,31,2015-10-01,25574.699999999997,10.365931428719277
2015-11-01,2090.0,0.0,111.0,30622,66939.0,2015,11,1,2015-11-01,23570.5,10.329473983865041
2015-11-02,1316.0,0.0,190.0,44534,89099.0,2015,11,2,2015-11-01,17844.199999999997,10.704008221364402
2015-11-03,1567.0,0.0,166.0,49326,100760.0,2015,11,3,2015-11-01,19741.65,10.806206604380188
2015-11-04,1217.0,0.0,139.0,49487,99144.0,2015,11,4,2015-11-01,15584.15,10.809465287801839
2015-11-05,849.0,0.0,108.0,43006,81276.0,2015,11,5,2015-11-01,11147.55,10.669094919825334
2015-11-06,1571.0,0.0,122.0,47162,95321.0,2015,11,6,2015-11-01,18681.449999999997,10.761343762573114
2015-11-07,2643.0,0.0,149.0,35586,79866.0,2015,11,7,2015-11-01,30022.85,10.479707581066782
2015-11-08,2361.0,0.0,99.0,32318,73329.0,2015,11,8,2015-11-01,25966.949999999997,10.383379629532193
2015-11-09,899.0,0.0,102.0,42262,78410.0,2015,11,9,2015-11-01,11495.05,10.651643616126872
2015-11-10,120.0,0.0,42.0,21585,34847.0,2015,11,10,2015-11-01,2244.0,9.979753907989577
2015-11-11,712.0,0.0,95.0,37705,68696.0,2015,11,11,2015-11-01,9459.4,10.537547990636748
2015-11-12,430.0,0.0,61.0,37319,64556.0,2015,11,12,2015-11-01,5803.5,10.52725785931825
2015-11-13,892.0,0.0,78.0,38970,70190.0,2015,11,13,2015-11-01,10825.4,10.570547398332755
2015-11-14,1349.0,0.0,72.0,25300,50403.0,2015,11,14,2015-11-01,15222.55,10.138559674715612
2015-11-15,1497.0,0.0,78.0,25991,54736.0,2015,11,15,2015-11-01,16845.15,10.165505603232393
2015-11-16,833.0,0.0,105.0,40916,78389.0,2015,11,16,2015-11-01,10913.349999999999,10.619276463576899
2015-11-17,488.0,0.0,66.0,38939,68151.0,2015,11,17,2015-11-01,6505.599999999999,10.569751598062284
2015-11-18,498.0,0.0,82.0,41486,73030.0,2015,11,18,2015-11-01,7005.099999999999,10.63311129990609
2015-11-19,167.0,0.0,37.0,21890,36884.0,2015,11,19,2015-11-01,2586.6499999999996,9.993785190516908
2015-11-20,890.0,0.0,73.0,38205,71192.0,2015,11,20,2015-11-01,10680.5,10.550721676081666
2015-11-21,1572.0,0.0,65.0,28038,56288.0,2015,11,21,2015-11-01,17266.4,10.24131601192848
2015-11-22,905.0,0.0,39.0,23344,44743.0,2015,11,22,2015-11-01,9979.75,10.058095270762568
2015-11-23,382.0,0.0,43.0,30136,51812.0,2015,11,23,2015-11-01,4875.9,10.313475749371877
2015-11-24,392.0,0.0,43.0,32218,53981.0,2015,11,24,2015-11-01,4975.4,10.38028058155791
2015-11-25,636.0,0.0,54.0,30295,55504.0,2015,11,25,2015-11-01,7678.2,10.318737961379089
2015-11-26,1436.0,0.0,61.0,13291,35956.0,2015,11,26,2015-11-01,15813.199999999999,9.494842393421333
2015-11-27,1859.0,0.0,78.0,22829,51342.0,2015,11,27,2015-11-01,20447.05,10.035786936549613
2015-11-28,1061.0,0.0,45.0,15832,32196.0,2015,11,28,2015-11-01,11681.949999999999,9.669788487282402
2015-11-29,888.0,0.0,45.0,18453,36854.0,2015,11,29,2015-11-01,9960.599999999999,9.822982237876477
2015-11-30,346.0,0.0,62.0,30221,52674.0,2015,11,30,2015-11-01,4992.7,10.316292325947678
2015-12-01,61.0,0.0,22.0,18399,29273.0,2015,12,1,2015-12-01,1156.9499999999998,9.820051594294094
2015-12-02,138.0,0.0,29.0,23782,39484.0,2015,12,2,2015-12-01,2098.1,10.076684270997523
2015-12-03,348.0,0.0,42.0,33917,59184.0,2015,12,3,2015-12-01,4512.6,10.431671642598266
2015-12-04,549.0,0.0,60.0,34737,61717.0,2015,12,4,2015-12-01,6962.549999999999,10.455560680280383
2015-12-05,1638.0,0.0,66.0,26355,56227.0,2015,12,5,2015-12-01,17948.1,10.179413289289307
2015-12-06,1321.0,0.0,53.0,24942,52485.0,2015,12,6,2015-12-01,14468.949999999999,10.124308408480692
2015-12-07,554.0,0.0,84.0,34139,60929.0,2015,12,7,2015-12-01,7612.299999999999,10.438195704765366
2015-12-08,411.0,0.0,69.0,35614,59619.0,2015,12,8,2015-12-01,5814.45,10.480494097961259
2015-12-09,355.0,0.0,33.0,35305,59954.0,2015,12,9,2015-12-01,4357.25,10.471779875950448
2015-12-10,638.0,0.0,67.0,39099,69925.0,2015,12,10,2015-12-01,8023.099999999999,10.57385217019883
2015-12-11,822.0,0.0,63.0,39059,72153.0,2015,12,11,2015-12-01,9753.9,10.572828602464437
2015-12-12,2192.0,0.0,51.0,31956,68858.0,2015,12,12,2015-12-01,23085.399999999998,10.372115235601932
2015-12-13,2470.0,0.0,68.0,32001,72863.0,2015,12,13,2015-12-01,26276.5,10.373522431293592
2015-12-14,606.0,0.0,56.0,32518,57195.0,2015,12,14,2015-12-01,7429.7,10.3895490611555
2015-12-15,606.0,0.0,54.0,38660,67753.0,2015,12,15,2015-12-01,7379.7,10.562560752762321
2015-12-16,436.0,0.0,50.0,35643,61011.0,2015,12,16,2015-12-01,5588.2,10.481308053126398
2015-12-17,120.0,0.0,26.0,21960,35033.0,2015,12,17,2015-12-01,1844.0,9.996977895623466
2015-12-18,384.0,0.0,38.0,30699,51270.0,2015,12,18,2015-12-01,4770.799999999999,10.331985359754865
2015-12-19,527.0,0.0,31.0,17776,30995.0,2015,12,19,2015-12-01,6018.65,9.785604511879411
2015-12-20,604.0,0.0,36.0,17029,30624.0,2015,12,20,2015-12-01,6909.799999999999,9.742673052026605
2015-12-21,494.0,0.0,29.0,29800,54373.0,2015,12,21,2015-12-01,5640.299999999999,10.302263672493496
2015-12-22,274.0,0.0,26.0,22941,39410.0,2015,12,22,2015-12-01,3376.2999999999997,10.040680981712335
2015-12-23,172.0,0.0,19.0,14817,28228.0,2015,12,23,2015-12-01,2186.3999999999996,9.603530449208735
2015-12-24,660.0,0.0,64.0,18445,35231.0,2015,12,24,2015-12-01,8166.999999999999,9.822548610030776
2015-12-25,2171.0,0.0,84.0,12331,37829.0,2015,12,25,2015-12-01,23701.449999999997,9.41987169587053
2015-12-26,1021.0,0.0,96.0,13912,30690.0,2015,12,26,2015-12-01,12558.949999999999,9.54050705603412
2015-12-27,1064.0,0.0,83.0,13176,30096.0,2015,12,27,2015-12-01,12661.8,9.486152271857476
2015-12-28,756.0,0.0,69.0,18889,39889.0,2015,12,28,2015-12-01,9247.2,9.84633502103182
2015-12-29,211.0,0.0,36.0,13347,24451.0,2015,12,29,2015-12-01,2999.45,9.499046919474152
2015-12-30,888.0,0.0,57.0,22476,43736.0,2015,12,30,2015-12-01,10260.599999999999,10.02020335223209
2015-12-31,1072.0,0.0,54.0,20375,40032.0,2015,12,31,2015-12-01,12016.4,9.922063938109064
2016-01-01,919.0,0.0,51.0,11009,24429.0,2016,1,1,2016-01-01,10419.05,9.306468399070404
2016-01-02,877.0,0.0,34.0,14587,29093.0,2016,1,2,2016-01-01,9576.15,9.587886000086213
2016-01-03,784.0,0.0,27.0,15499,29616.0,2016,1,3,2016-01-01,8475.8,9.648530784697051
2016-01-04,166.0,0.0,33.0,19593,36172.0,2016,1,4,2016-01-01,2476.7,9.882927638570767
2016-01-05,121.0,0.0,22.0,18053,32049.0,2016,1,5,2016-01-01,1753.9499999999998,9.801067154936659
2016-01-06,265.0,0.0,27.0,24569,40996.0,2016,1,6,2016-01-01,3311.75,10.109240764646255
2016-01-07,318.0,0.0,24.0,27773,45986.0,2016,1,7,2016-01-01,3764.1,10.231819604714468
2016-01-08,364.0,0.0,28.0,28709,47061.0,2016,1,8,2016-01-01,4321.799999999999,10.26496594143918
2016-01-09,632.0,0.0,20.0,20846,37341.0,2016,1,9,2016-01-01,6788.4,9.944917362299268
2016-01-10,391.0,0.0,18.0,14275,25404.0,2016,1,10,2016-01-01,4340.45,9.56626503452421
2016-01-11,155.0,0.0,32.0,22937,37393.0,2016,1,11,2016-01-01,2342.25,10.040506606194215
2016-01-12,151.0,0.0,23.0,25211,38958.0,2016,1,12,2016-01-01,2077.45,10.135035686194149
2016-01-13,82.0,0.0,15.0,21133,31608.0,2016,1,13,2016-01-01,1190.9,9.958591078762153
2016-01-14,123.0,0.0,29.0,23780,37295.0,2016,1,14,2016-01-01,1948.85,10.076600170244772
2016-01-15,379.0,0.0,27.0,28435,45993.0,2016,1,15,2016-01-01,4446.049999999999,10.2553760597409
2016-01-16,803.0,0.0,37.0,19178,35791.0,2016,1,16,2016-01-01,8914.849999999999,9.861519067713626
2016-01-17,387.0,0.0,22.0,12024,20487.0,2016,1,17,2016-01-01,4400.65,9.39465993143281
2016-01-18,123.0,0.0,13.0,12718,19998.0,2016,1,18,2016-01-01,1548.85,9.450773591827353
2016-01-19,64.0,0.0,12.0,17281,26966.0,2016,1,19,2016-01-01,936.8,9.757362911053992
2016-01-20,126.0,0.0,11.0,23419,35477.0,2016,1,20,2016-01-01,1528.6999999999998,10.06130293769185
2016-01-21,133.0,0.0,15.0,23671,36048.0,2016,1,21,2016-01-01,1698.35,10.07200594918639
2016-01-22,115.0,0.0,6.0,20950,31344.0,2016,1,22,2016-01-01,1294.25,9.949893925350283
2016-01-27,54.0,0.0,6.0,6760,13698.0,2016,1,27,2016-01-01,687.3,8.81877816903701
2016-01-28,81.0,0.0,9.0,11944,22314.0,2016,1,28,2016-01-01,1030.9499999999998,9.387984339219026
2016-01-29,118.0,0.0,27.0,16028,26896.0,2016,1,29,2016-01-01,1849.1,9.682092471756036
2016-01-30,328.0,0.0,23.0,12964,23350.0,2016,1,30,2016-01-01,3838.6,9.469931564261438
2016-01-31,533.0,0.0,17.0,16112,31280.0,2016,1,31,2016-01-01,5728.349999999999,9.687319614958344
2016-02-01,202.0,0.0,31.0,24334,42380.0,2016,2,1,2016-02-01,2784.8999999999996,10.099629828347394
2016-02-02,280.0,0.0,31.0,28527,47742.0,2016,2,2,2016-02-01,3561.0,10.258606286207554
2016-02-03,63.0,0.0,12.0,16203,24225.0,2016,2,3,2016-02-01,926.8499999999999,9.692951689261001
2016-02-04,304.0,0.0,24.0,27765,47458.0,2016,2,4,2016-02-01,3624.7999999999997,10.231531513675707
2016-02-05,102.0,0.0,7.0,13669,25538.0,2016,2,5,2016-02-01,1189.9,9.522885774152654
2016-02-06,586.0,0.0,35.0,16933,38782.0,2016,2,6,2016-02-01,6705.7,9.737019659665341
2016-02-07,622.0,0.0,30.0,17605,31524.0,2016,2,7,2016-02-01,6938.9,9.775938231589153
2016-02-08,80.0,0.0,20.0,19026,28648.0,2016,2,8,2016-02-01,1296.0,9.853561743766402
2016-02-09,156.0,0.0,9.0,22740,40198.0,2016,2,9,2016-02-01,1777.1999999999998,10.031880767304527
2016-02-10,130.0,0.0,17.0,22418,38402.0,2016,2,10,2016-02-01,1718.5,10.01761948658104
2016-02-11,87.0,0.0,15.0,18747,27783.0,2016,2,11,2016-02-01,1240.65,9.838789018597192
2016-02-12,104.0,0.0,16.0,16445,27143.0,2016,2,12,2016-02-01,1434.8,9.707776758623158
2016-02-13,46.0,0.0,4.0,6625,11589.0,2016,2,13,2016-02-01,557.7,8.798605650854423
2016-02-14,78.0,0.0,4.0,4652,6934.0,2016,2,14,2016-02-01,876.0999999999999,8.445052513638554
2016-02-15,43.0,0.0,1.0,5883,8747.0,2016,2,15,2016-02-01,452.84999999999997,8.679822114864455
2016-02-16,53.0,0.0,19.0,14225,27802.0,2016,2,16,2016-02-01,1002.3499999999999,9.562756258994531
2016-02-17,182.0,0.0,26.0,23572,38304.0,2016,2,17,2016-02-01,2460.8999999999996,10.067814845957804
2016-02-18,202.0,0.0,26.0,22261,34431.0,2016,2,18,2016-02-01,2659.8999999999996,10.010591547450328
2016-02-19,268.0,0.0,17.0,21959,35317.0,2016,2,19,2016-02-01,3091.6,9.996932357245992
2016-02-20,1710.0,0.0,50.0,24484,53540.0,2016,2,20,2016-02-01,18264.5,10.10577512197096
2016-02-21,1228.0,0.0,29.0,20052,41645.0,2016,2,21,2016-02-01,12943.599999999999,9.906084178383393
2016-02-22,455.0,0.0,37.0,28233,48237.0,2016,2,22,2016-02-01,5452.25,10.248246785526897
2016-02-23,62.0,0.0,10.0,16133,26379.0,2016,2,23,2016-02-01,866.9,9.688622142666144
2016-02-24,38.0,0.0,3.0,9761,14994.0,2016,2,24,2016-02-01,453.09999999999997,9.186150133174966
2016-02-25,237.0,0.0,23.0,25102,42707.0,2016,2,25,2016-02-01,2933.1499999999996,10.130702803220391
2016-02-26,254.0,0.0,19.0,22574,36101.0,2016,2,26,2016-02-01,3002.2999999999997,10.024554080515571
2016-02-27,706.0,0.0,18.0,17226,37583.0,2016,2,27,2016-02-01,7474.7,9.75417514934912
2016-02-28,2335.0,0.0,43.0,25440,61595.0,2016,2,28,2016-02-01,24308.25,10.144078017454058
2016-02-29,376.0,0.0,58.0,27957,47933.0,2016,2,29,2016-02-01,5191.2,10.238422894453764
2016-03-01,470.0,0.0,66.0,30509,55160.0,2016,3,1,2016-03-01,6326.5,10.325777001034595
2016-03-02,235.0,0.0,35.0,26195,43535.0,2016,3,2,2016-03-01,3213.25,10.17332383184232
2016-03-03,215.0,0.0,22.0,24061,37848.0,2016,3,3,2016-03-01,2689.25,10.088347551424729
2016-03-04,150.0,0.0,16.0,17369,29100.0,2016,3,4,2016-03-01,1892.5,9.762442287054013
2016-03-05,785.0,0.0,46.0,18023,36875.0,2016,3,5,2016-03-01,8960.75,9.799403998992805
2016-03-06,837.0,0.0,40.0,18832,36377.0,2016,3,6,2016-03-01,9328.15,9.843312829500057
2016-03-07,633.0,0.0,58.0,31492,56232.0,2016,3,7,2016-03-01,7748.349999999999,10.357488824304358
